##& xmin & xmax & central value & dy & 

<histogram> 100 "pt1 [GeV] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
<histogram> 100 "pt3 [GeV] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +5.0000000e+00   +2.7234400e-10   +1.8573722e-11
  +5.0000000e+00   +1.0000000e+01   +1.2033900e-09   +3.9042470e-11
  +1.0000000e+01   +1.5000000e+01   +1.8202700e-09   +4.8018999e-11
  +1.5000000e+01   +2.0000000e+01   +1.8506800e-09   +4.8418400e-11
  +2.0000000e+01   +2.5000000e+01   +1.8215400e-09   +4.8035306e-11
  +2.5000000e+01   +3.0000000e+01   +1.5010600e-09   +4.3605423e-11
  +3.0000000e+01   +3.5000000e+01   +1.1603100e-09   +3.8337755e-11
  +3.5000000e+01   +4.0000000e+01   +8.4235500e-10   +3.2665687e-11
  +4.0000000e+01   +4.5000000e+01   +5.6369000e-10   +2.6721648e-11
  +4.5000000e+01   +5.0000000e+01   +3.9521800e-10   +2.2374819e-11
  +5.0000000e+01   +5.5000000e+01   +2.9134800e-10   +1.9210747e-11
  +5.5000000e+01   +6.0000000e+01   +1.9634200e-10   +1.5770486e-11
  +6.0000000e+01   +6.5000000e+01   +1.4694000e-10   +1.3642948e-11
  +6.5000000e+01   +7.0000000e+01   +1.1400500e-10   +1.2017113e-11
  +7.0000000e+01   +7.5000000e+01   +1.0260400e-10   +1.1400464e-11
  +7.5000000e+01   +8.0000000e+01   +8.4869800e-11   +1.0368503e-11
  +8.0000000e+01   +8.5000000e+01   +5.0668800e-11   +8.0113937e-12
  +8.5000000e+01   +9.0000000e+01   +4.1801600e-11   +7.2767039e-12
  +9.0000000e+01   +9.5000000e+01   +1.9000700e-11   +4.9059336e-12
  +9.5000000e+01   +1.0000000e+02   +3.5468200e-11   +6.7027688e-12
  +1.0000000e+02   +1.0500000e+02   +2.4067700e-11   +5.5214460e-12
  +1.0500000e+02   +1.1000000e+02   +2.5334400e-11   +5.6649003e-12
  +1.1000000e+02   +1.1500000e+02   +1.9000800e-11   +4.9059295e-12
  +1.1500000e+02   +1.2000000e+02   +7.6002000e-12   +3.1027687e-12
  +1.2000000e+02   +1.2500000e+02   +6.3335000e-12   +2.8324471e-12
  +1.2500000e+02   +1.3000000e+02   +1.3933900e-11   +4.2011812e-12
  +1.3000000e+02   +1.3500000e+02   +1.2667100e-11   +4.0056711e-12
  +1.3500000e+02   +1.4000000e+02   +8.8670000e-12   +3.3513889e-12
  +1.4000000e+02   +1.4500000e+02   +5.0668000e-12   +2.5334000e-12
  +1.4500000e+02   +1.5000000e+02   +6.3335000e-12   +2.8324372e-12
  +1.5000000e+02   +1.5500000e+02   +1.2667000e-12   +1.2667000e-12
  +1.5500000e+02   +1.6000000e+02   +2.5334000e-12   +1.7913843e-12
  +1.6000000e+02   +1.6500000e+02   +3.8001000e-12   +2.1940016e-12
  +1.6500000e+02   +1.7000000e+02   +2.5334000e-12   +1.7913843e-12
  +1.7000000e+02   +1.7500000e+02   +2.5334000e-12   +1.7914000e-12
  +1.7500000e+02   +1.8000000e+02   +2.5334000e-12   +1.7913843e-12
  +1.8000000e+02   +1.8500000e+02   +0.0000000e+00   +0.0000000e+00
  +1.8500000e+02   +1.9000000e+02   +2.5334000e-12   +1.7913843e-12
  +1.9000000e+02   +1.9500000e+02   +0.0000000e+00   +0.0000000e+00
  +1.9500000e+02   +2.0000000e+02   +1.2667000e-12   +1.2667000e-12
  +2.0000000e+02   +2.0500000e+02   +1.2667000e-12   +1.2667000e-12
  +2.0500000e+02   +2.1000000e+02   +0.0000000e+00   +0.0000000e+00
  +2.1000000e+02   +2.1500000e+02   +0.0000000e+00   +0.0000000e+00
  +2.1500000e+02   +2.2000000e+02   +0.0000000e+00   +0.0000000e+00
  +2.2000000e+02   +2.2500000e+02   +2.5334000e-12   +1.7913843e-12
  +2.2500000e+02   +2.3000000e+02   +0.0000000e+00   +0.0000000e+00
  +2.3000000e+02   +2.3500000e+02   +0.0000000e+00   +0.0000000e+00
  +2.3500000e+02   +2.4000000e+02   +0.0000000e+00   +0.0000000e+00
  +2.4000000e+02   +2.4500000e+02   +0.0000000e+00   +0.0000000e+00
  +2.4500000e+02   +2.5000000e+02   +0.0000000e+00   +0.0000000e+00
  +2.5000000e+02   +2.5500000e+02   +1.2667000e-12   +1.2667000e-12
  +2.5500000e+02   +2.6000000e+02   +0.0000000e+00   +0.0000000e+00
  +2.6000000e+02   +2.6500000e+02   +0.0000000e+00   +0.0000000e+00
  +2.6500000e+02   +2.7000000e+02   +0.0000000e+00   +0.0000000e+00
  +2.7000000e+02   +2.7500000e+02   +0.0000000e+00   +0.0000000e+00
  +2.7500000e+02   +2.8000000e+02   +0.0000000e+00   +0.0000000e+00
  +2.8000000e+02   +2.8500000e+02   +0.0000000e+00   +0.0000000e+00
  +2.8500000e+02   +2.9000000e+02   +0.0000000e+00   +0.0000000e+00
  +2.9000000e+02   +2.9500000e+02   +0.0000000e+00   +0.0000000e+00
  +2.9500000e+02   +3.0000000e+02   +0.0000000e+00   +0.0000000e+00
  +3.0000000e+02   +3.0500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.0500000e+02   +3.1000000e+02   +0.0000000e+00   +0.0000000e+00
  +3.1000000e+02   +3.1500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.1500000e+02   +3.2000000e+02   +0.0000000e+00   +0.0000000e+00
  +3.2000000e+02   +3.2500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.2500000e+02   +3.3000000e+02   +0.0000000e+00   +0.0000000e+00
